district_id,city_id,region_id,local_seq,name_ar,name_en,center_lat,center_lon,bbox_min_lon,bbox_min_lat,bbox_max_lon,bbox_max_lat
10902213061,2213,9,61,حي الارجوان الشرقي,Al Orjwan Eastern Dist.,31.0266488,40.9590217,40.9394583,31.0144047,40.9758362,31.0483245
10902213062,2213,9,62,حي الخليج الغربي,Al Khaleej Wesrtern Dist.,30.9326212,41.0581736,41.0395667,30.9152372,41.0729145,30.9422185
10902213063,2213,9,63,حي الياسمين,Al Yasmin Dist.,31.0120988,40.9498477,40.9284236,31.0033735,40.964803,31.0286281
10902213064,2213,9,64,حي الزهور,Az Zuhur Dist.,31.0241399,41.2384737,41.2294566,31.0060019,41.264867,31.0490114
10902213065,2213,9,65,حي الاصداف,Al Asdaf Dist.,31.0088362,40.931727,40.9219453,31.0012854,40.9451726,31.0240878
10902213066,2213,9,66,حي المروج الغربي,Al Muruj Wesrtern Dist.,31.000318,41.0652824,41.0551548,30.9898287,41.0845388,31.0123349
10902215001,2215,9,1,حي المصيف,Al Masif Dist.,30.3614651,42.2574141,42.2548084,30.3585031,42.2599615,30.3645249
10902215002,2215,9,2,مخطط المنطقة الصناعية,Industrial Area,30.3582775,42.2534217,42.24144,30.3471838,42.2688779,30.3687594
10902215003,2215,9,3,مهاجع حرس الحدود,Border Guard Housing,30.3706278,42.2552039,42.2502466,30.3629751,42.2658938,30.3750936
10902215004,2215,9,4,حي المنار,Al Manar Dist.,30.3678681,42.2191636,42.2098466,30.3585024,42.2323769,30.3752696
10902215005,2215,9,5,حي ج1,C1 Dist.,30.3827213,42.2295214,42.2209699,30.3749876,42.24229,30.3900073
10902215006,2215,9,6,حي الأندلس,Al Andalus Dist.,30.3692914,42.2421384,42.2347857,30.3663012,42.2502466,30.3749876
10902215007,2215,9,7,حي الروضة,Ar Rawdah Dist.,30.3595155,42.2387263,42.2335603,30.352239,42.2485759,30.3686331
10902215008,2215,9,8,حي الخليج,Al Khalij Dist.,30.3589225,42.2318138,42.2269053,30.3547505,42.2415784,30.370184
10902215009,2215,9,9,مخطط  شرق مدينة العويقيلة,East Al Uwayqilah City Subdivision Plan,30.3523617,42.2479416,42.2390166,30.3481625,42.2505507,30.3558042
10902215010,2215,9,10,حي الصناعية,As Sinaiyah Dist.,30.3501444,42.2533622,42.2482185,30.3432077,42.2617169,30.354839
10902215011,2215,9,11,المربع الخدمي,Al Murabba Al Khadamy,30.3452663,42.2675019,42.2593609,30.3374654,42.2773709,30.3518432
10902215012,2215,9,12,حي ج4,C4 Dist.,30.350988,42.2714511,42.2644781,30.3461094,42.2813802,30.3592669
10902215013,2215,9,13,ادارة التعليم,Education Administration,30.3733604,42.2506015,42.2380172,30.3687594,42.2545427,30.3813337
10902215014,2215,9,14,حي النسيم,Al Naseem Dist.,30.3757506,42.2263858,42.2153104,30.3666047,42.2380172,30.3836662
10902215015,2215,9,15,حي الورود,Al Wurud Dist.,30.3556534,42.249448,42.2455249,30.3521477,42.2548084,30.361409
10902256001,2256,9,1,حي العمال,Al Ummal Dist.,29.6386548,43.499968,43.4960619,29.6345745,43.5026374,29.6406328
10902256003,2256,9,3,حي المدينة,Al Madinah Dist.,29.6375738,43.5062265,43.5024005,29.6358661,43.5144843,29.6405055
10902256004,2256,9,4,حي الفيصلية,Al Faisaliyah Dist.,29.6327272,43.4965015,43.4940227,29.6292203,43.5017742,29.6366223
10902256008,2256,9,8,حي  الادارى,Al Idari Dist.,29.6331977,43.5154108,43.5116238,29.6272124,43.5224138,29.6403713
10902256009,2256,9,9,حي الصناعية,As Sinaiyah Dist.,29.6191238,43.5309831,43.5236495,29.6133676,43.5386711,29.6242819
10902256011,2256,9,11,حي الملز,Al Malaz Dist.,29.6395625,43.5430878,43.5339059,29.6343362,43.5515102,29.6481706
10902256012,2256,9,12,حي المحمدية,Al Muhammadiyah Dist.,29.6344325,43.5297281,43.5192564,29.6242819,43.5437448,29.6402088
10902256013,2256,9,13,حي الروضة,Ar Rawdah Dist.,29.6443637,43.5311128,43.5223344,29.6401267,43.538537,29.6489449
10902256014,2256,9,14,حي اليرموك,Al Yarmuk Dist.,29.6224783,43.5423254,43.5349362,29.6172508,43.5531504,29.6275632
10902256015,2256,9,15,حي الشمال,Ash Shamal Dist.,29.6360224,43.5521313,43.5469203,29.6295887,43.5623615,29.6423847
10902256017,2256,9,17,حي الجميماء,Al Jumayma Dist.,29.6304239,43.5483755,43.5397439,29.6214552,43.5578016,29.6357561
10902256018,2256,9,18,حي المساعدية,Al Misadiyah Dist.,29.6265466,43.51382,43.50907,29.621731,43.5192564,29.6301072
10902256019,2256,9,19,حي العزيزية,Al Aziziyah Dist.,29.6229852,43.522197,43.5161679,29.6184432,43.5269717,29.6272124
10902256020,2256,9,20,حي القادسية,Al Qadisiyah Dist.,29.6381034,43.5262175,43.522129,29.6348962,43.5309643,29.6402853
10902256021,2256,9,21,حي الورود,Al Wurud Dist.,29.600394,43.5403011,43.5344327,29.5743768,43.5653003,29.6133676
10902256022,2256,9,22,حي الربيع,Ar Rabie Dist.,29.5900432,43.5398001,43.5217331,29.5787687,43.5485769,29.5974576
10902256023,2256,9,23,حي الخالدية,Al Khalidiyah Dist.,29.6324209,43.5046128,43.4991286,29.6263613,43.5102632,29.6359453
10902256024,2256,9,24,حي النموذجية,An Namudhajiyah Dist.,29.6320906,43.5119594,43.5056373,29.6248517,43.5144475,29.6359808
10902256025,2256,9,25,حي التعاون,Al Taawun Dist.,29.6253566,43.531938,43.5269717,29.6213112,43.5384649,29.630569
10902256026,2256,9,26,حي السلام,As Salam Dist.,29.6452311,43.5172824,43.514441,29.6402848,43.5224123,29.6490066
10902256027,2256,9,27,حي إسكان حرس الحدود,Border Guard Iskan Dist.,29.6144313,43.5387959,43.5349203,29.6107584,43.5457861,29.6219897
10902256028,2256,9,28,حي الاسكان الخيرى,Al Iskan Al Khairy Dist.,29.6469372,43.5467034,43.5419459,29.6423847,43.5535738,29.6503742
10902256029,2256,9,29,حي المروج,Al Muruj Dist.,29.6096793,43.5223471,43.5146128,29.5987594,43.5323104,29.6184789
10902256030,2256,9,30,حي الجبهان,Al Jabhan Dist.,29.5760596,43.6292382,43.6111133,29.5645056,43.6452712,29.5891749
10902256031,2256,9,31,جامعة الحدود الشمالية,Northern Border University,29.5590348,43.6348037,43.6114695,29.5425608,43.646468,29.5719533
11000017001,17,10,1,حي القلعة,Al Qalah Dist.,16.8759401,42.5471277,42.5391297,16.8723069,42.5629706,16.891654
11000017002,17,10,2,حي الاراك,Al Arak Dist.,16.8696899,42.635539,42.6290246,16.8516517,42.6510387,16.8820193
11000017004,17,10,4,حي الصفا,As Safa Dist.,16.8859576,42.566004,42.5570773,16.8785102,42.5864455,16.8914713
11000017005,17,10,5,حي السويس,As Suways Dist.,16.8603903,42.5983971,42.5676715,16.834247,42.6230988,16.8833006
11000017006,17,10,6,حي البشائر,Al Bashaer Dist.,16.8644602,42.6279539,42.6118671,16.8447714,42.6378945,16.8787256
11000017007,17,10,7,حي المطار,Airport Dist.,16.9008569,42.5813728,42.5570773,16.8833007,42.5991563,16.9188789
11000017008,17,10,8,حي الروابي,Ar Rawabi Dist.,16.9397778,42.5884553,42.5653501,16.9240077,42.6135581,16.9727515
11000017009,17,10,9,حي الزهور,Az Zuhur Dist.,16.916,42.6277443,42.5864455,16.8775895,42.6550803,16.9465249
11000017010,17,10,10,حي الشاطئ,Ash Shati Dist.,16.9163367,42.5451614,42.5362901,16.8967096,42.5686037,16.9875105
11000017011,17,10,11,حي الروضة,Ar Rawdah Dist.,16.9123289,42.5741997,42.5503061,16.8914713,42.6122403,16.9306355
11000017012,17,10,12,حي الشامية,Ash Shamiyah Dist.,16.8949512,42.5466442,42.5405299,16.890043,42.5507755,16.8988179
11000017013,17,10,13,المنطقة الصناعية,Industrial Area,16.839291,42.589486,42.5460079,16.8208375,42.6539884,16.8794237
11000017014,17,10,14,حي النور,An Nur Dist.,16.9397921,42.6391082,42.6109346,16.9295816,42.655049,16.9660997
11000017015,17,10,15,حي النسيم,Al Naseem Dist.,16.9054534,42.5910599,42.5774973,16.8888556,42.6097477,16.9200365
11000017016,17,10,16,حي الجبل,Al Jabal Dist.,16.89311,42.5516048,42.5482619,16.8883775,42.5571474,16.8977917
11000017017,17,10,17,حي مزهرة,Mizhirah Dist.,16.8252141,42.7329579,42.7279977,16.8224204,42.7408809,16.8306769
11003479001,3479,10,1,حي الريان,Ar Rayyan Dist.,17.1539315,42.6725403,42.6643423,17.150119,42.6803003,17.1607793
11003479002,3479,10,2,حي الحسيني,Al Hussaini Dist.,17.151612,42.6841006,42.6783639,17.14724,42.6892318,17.1564998
11003479003,3479,10,3,حي الفلاح,Al Falah Dist.,17.153131,42.6187081,42.6094791,17.1487796,42.6221779,17.1610931
11003479004,3479,10,4,حي حلة الأحوس,Hullat Al Ahwass Dist.,17.1584544,42.6985919,42.6953945,17.15689,42.7023211,17.162547
11003479005,3479,10,5,حي جخيرة,Jukhairah Dist.,17.1684705,42.7182832,42.7133749,17.1632457,42.7253473,17.1720776
11003479006,3479,10,6,حي العزيزية,Al Aziziyah Dist.,17.1520788,42.6228689,42.6184149,17.148943,42.6262961,17.1586174
11003479007,3479,10,7,حي النزهة,An Nuzhah Dist.,17.1591684,42.6578099,42.652966,17.1564857,42.6604827,17.1632492
11003479008,3479,10,8,حي الواحة,Al Wahah Dist.,17.1469775,42.6241929,42.619656,17.144137,42.6287848,17.1494469
11003479009,3479,10,9,حي النخيل,Al Nakhil Dist.,17.1396721,42.6403375,42.6362199,17.138119,42.6456942,17.1421168
11003479010,3479,10,10,حي السعادة,As Saadah Dist.,17.1480891,42.6345662,42.626498,17.1449404,42.6449622,17.151528
11003479011,3479,10,11,حي المجد,Al Majd Dist.,17.1553973,42.6499379,42.6448194,17.1490413,42.654368,17.163118
11003479012,3479,10,12,الحشيبرية,Al Hushaibriyah,17.1698603,42.5921729,42.5849944,17.1658852,42.5983004,17.1738524
11003479013,3479,10,13,حي الملك فهد,King Fahd Dist.,17.1526192,42.632873,42.6252455,17.1479121,42.6461389,17.1620298
11003479014,3479,10,14,حي الروضة,Ar Rawdah Dist.,17.1508839,42.6283571,42.6259315,17.1483813,42.6305815,17.1530337
11003479015,3479,10,15,حي الصفاء,Al Safa Dist.,17.1563596,42.6587755,42.6510685,17.1502021,42.6655458,17.1625028
11003479016,3479,10,16,حي الفردوس,Al Fardus Dist.,17.1696248,42.6634954,42.6579268,17.1597807,42.6684637,17.1777541
11003479017,3479,10,17,حي النهضة,An Nahdah Dist.,17.1725786,42.6535676,42.6446959,17.1620298,42.659529,17.178017
11003479018,3479,10,18,حي الرحاب,Al Rehab Dist.,17.1709243,42.6411348,42.6359015,17.1604362,42.6466623,17.1753976
11003479019,3479,10,19,حي الربيع,Ar Rabie Dist.,17.1655472,42.6186994,42.6094791,17.1574622,42.6252813,17.1749263
11003479020,3479,10,20,حي الفيصلية,Al Faisaliyah Dist.,17.1659816,42.6284958,42.6223659,17.1586174,42.6366034,17.174929
11003479021,3479,10,21,حي المروج,Al Muruj Dist.,17.142318,42.6287749,42.6170943,17.1384439,42.645569,17.1491394
11003479022,3479,10,22,حي الخالدية,Al Khalidiyah Dist.,17.1459778,42.618566,42.6131709,17.1430226,42.6218067,17.1494416
11003479023,3479,10,23,الرونة,Ar Rawnah,17.1323671,42.5918308,42.5884364,17.1286058,42.5930727,17.1333977
11003479024,3479,10,24,الغراء,Al Gharraa,17.1028286,42.6198745,42.6120685,17.096864,42.6246935,17.1063405
11003479025,3479,10,25,حي العريش,Al Arish Dist.,17.1412079,42.7225704,42.71916,17.1380161,42.7270629,17.1457698
11003479026,3479,10,26,حي بوتيشة,Butishah Dist.,17.135895,42.7061973,42.6980483,17.131868,42.7103306,17.1404437
11003479027,3479,10,27,حي المعترض,Al Muutarid Dist.,17.1311329,42.6897476,42.6806869,17.1222667,42.6956075,17.1359127
11003479028,3479,10,28,حي الظبية,Al Dhabyah Dist.,17.1156628,42.6641971,42.6550221,17.1067959,42.679591,17.1242022
11003479029,3479,10,29,الباحر,Al Bahir,17.12663,42.5996346,42.5966366,17.1172045,42.6058493,17.1298076
11003479030,3479,10,30,الفقره,Al Faqrah,17.0756512,42.5740093,42.5713387,17.0735423,42.5774826,17.0789078
11003479031,3479,10,31,الشواهية,Al Shawahiyah,17.11791,42.6376907,42.6351721,17.1141397,42.64278,17.1213636
11003479032,3479,10,32,شهده,Shahdah,17.2173705,42.4679699,42.4558245,17.206131,42.4723121,17.2225109
11003479033,3479,10,33,عبدالله العيافي (العيافي),Abdullah Al Eyafi (Al Eyafi),17.0875311,42.6112109,42.6023782,17.0831603,42.6177845,17.0925995
11003479034,3479,10,34,حله محسنالمحاسنة,Halah Muhsin Al Muhasana,17.0765241,42.6142198,42.6117417,17.0739935,42.6202062,17.0789849
11003479035,3479,10,35,الجعاونه,Al Jaeawunah,17.0813861,42.6035421,42.5985403,17.0751508,42.6081044,17.0841772
11003479036,3479,10,36,السروريه,Al Saruriyah,17.0409126,42.6209926,42.6121189,17.03072,42.6338308,17.0493501
11003479037,3479,10,37,حله القميري,Halah Al Qamiri,17.1507498,42.5861331,42.5832769,17.14823,42.5882734,17.1528263
11003479038,3479,10,38,ابو دنقور,Abu Danqur,17.1130219,42.591536,42.5890088,17.1087805,42.5991567,17.1176523
11003479039,3479,10,39,ام القحفه,Umm Al Qahfah,17.1882859,42.5793808,42.5752269,17.1836143,42.5870721,17.1941374
11003479040,3479,10,40,حله مروعي بن شامي,Halah Maruei Bin Shamy,17.1627524,42.5701378,42.5691388,17.1618195,42.5716833,17.164166
11003479041,3479,10,41,العداية,Al Addayah,17.1666307,42.5499738,42.5386706,17.1579589,42.5591022,17.1760285
11003479042,3479,10,42,قبه,Qibah,17.1856296,42.5460874,42.5399039,17.1775695,42.5523495,17.1916102
11003479043,3479,10,43,العواجمه,Aleawajimuh,17.1600978,42.460289,42.4541193,17.1531718,42.4666689,17.1636868
11003479044,3479,10,44,النزلـــه,Alnzlh,17.123555,42.4803999,42.4779526,17.1213973,42.4820073,17.1258575
11003479045,3479,10,45,البطيح,Albatih,17.1248945,42.4862793,42.4813484,17.1213973,42.4899648,17.1289999
11003479046,3479,10,46,الكومه,Alkawmuh,17.1295512,42.5025526,42.4937538,17.1255632,42.5099321,17.1362027
11003479047,3479,10,47,العشة,Al Ashah,17.2310953,42.5571858,42.5499096,17.2200762,42.5658365,17.2355949
11003479048,3479,10,48,حنقفه,Hanaqfah,17.1707084,42.4878924,42.4829101,17.1650147,42.4919114,17.1752343
11003479049,3479,10,49,ابو الطيور,Abu Altuyur,17.1589041,42.4994379,42.4921938,17.1547911,42.5056607,17.1646172
11003479050,3479,10,50,عوانه,Eawanah,17.1472606,42.5021772,42.4944725,17.1419908,42.5093234,17.1536643
11003479051,3479,10,51,العرضه,Al Ardah,17.1387609,42.4857147,42.4756615,17.1326686,42.4943312,17.1494514
11003479052,3479,10,52,حلة العرشي,Hulat Al Earshi,17.1426658,42.5551141,42.5518875,17.1403245,42.5580131,17.1445698
11003479053,3479,10,53,العسيله,Aleasiluh,17.1431743,42.5391939,42.5359827,17.1417276,42.5423511,17.1468699
11003479054,3479,10,54,الحقاويه,Alhaqawih,17.135181,42.5312182,42.5239681,17.13018,42.5364882,17.1399337
11003479055,3479,10,55,الشعاره,Al Shiarah,17.1060854,42.6282086,42.6250621,17.1035047,42.6324658,17.1078425
11003479056,3479,10,56,القواعة,Al Qawaea,17.107847,42.6227154,42.6204878,17.1055496,42.6255045,17.1096151
11003479057,3479,10,57,تيهان (حلة تيهان),Tyhan (Hulat Tyhan),17.0965549,42.6175469,42.6108636,17.0910537,42.6221645,17.0982507
11003479058,3479,10,58,الدواحشه,Al Dawahishah,17.1012248,42.6090149,42.6075154,17.0978871,42.6111722,17.1044501
11003479059,3479,10,59,الباطنه,Al Batinah,17.0986183,42.6039508,42.5998204,17.0944036,42.6054606,17.1011977
11003479060,3479,10,60,الشمه,Al Shamuh,17.0964859,42.5944615,42.5928271,17.0937288,42.5983514,17.1002908
11003479061,3479,10,61,الطراشه,Alt Arashah,17.0969474,42.5928062,42.5876765,17.0949357,42.5943227,17.0999314
11003479062,3479,10,62,جريبه,Jaribuh,17.1132552,42.5548124,42.5473314,17.1041406,42.5666222,17.11609
11003479063,3479,10,63,الهدوى,Alhadwaa,17.1221784,42.5393697,42.5368099,17.1206513,42.544141,17.1254074
11003479065,3479,10,65,حلة ابو حبيبه,Hulat Abu Habibuh,17.1027595,42.5383395,42.5323607,17.0971365,42.5453665,17.1081167
11003479066,3479,10,66,الحرف,Alharaf,17.0989504,42.5322513,42.5263573,17.0915526,42.5370535,17.1059477
11003479067,3479,10,67,المجديره,Almajdiruh,17.0998958,42.5240439,42.5215953,17.0966798,42.5271535,17.1026255
11003479068,3479,10,68,السبخة,Al Sabakhah,17.080907,42.5250494,42.5105584,17.0602278,42.5334401,17.087524
11003479069,3479,10,69,منسيه,Mansih,17.0875076,42.5004019,42.4956018,17.083837,42.5033027,17.0897266
11003479071,3479,10,71,الخواره,Al Khawarah,17.1183106,42.6329503,42.6218839,17.1114542,42.6382761,17.1270523
11003479072,3479,10,72,الهجاريه,Al Hajariah,17.1196547,42.6491872,42.6458275,17.1167023,42.6544985,17.1266764
11003479073,3479,10,73,الشواجرة والجرابية,Al Shawajirat Wal Jarabiyah,17.1186998,42.6444485,42.6417198,17.116317,42.6466155,17.1204996
11003479074,3479,10,74,الخواجيه,Al Khawajih,17.1207898,42.6410659,42.6384723,17.1190336,42.6426521,17.1239764
11003479075,3479,10,75,السوالمه,Al Sawalimah,17.1216714,42.6443032,42.6412502,17.119906,42.6469181,17.125252
11003479076,3479,10,76,النعامية,Al Naeamia,17.1346032,42.6366224,42.6332251,17.1319513,42.6384365,17.137269
11003479077,3479,10,77,الفقرة,Al Fiqarah,17.0958036,42.5668958,42.561659,17.0881512,42.5721896,17.100902
11003479078,3479,10,78,الزيديه,Alzaydiuh,17.080087,42.5463744,42.5395454,17.0744115,42.551949,17.0830949
11003479079,3479,10,79,الخوالده,Alkhawaliduh,17.0859463,42.553093,42.5493951,17.0820744,42.560186,17.0894997
11003479080,3479,10,80,ام العرش,Umm Alearsh,17.1022378,42.4999471,42.4914152,17.0955879,42.509121,17.1121108
11003479081,3479,10,81,الحمضيه,Alhimdih,17.1166384,42.4999214,42.4926293,17.1108533,42.5033903,17.118067
11003479082,3479,10,82,الصنيف,Alsanif,17.1229282,42.5030234,42.4989426,17.1204157,42.5067582,17.1245283
11003479083,3479,10,83,وجه الحسن,Wajah Alhasan,17.1415533,42.4646914,42.4538053,17.1339845,42.474851,17.1490011
11003479084,3479,10,84,قوز الجعافره,Qouz Al Jaafrah,17.1325299,42.4427886,42.4208565,17.1279283,42.4554917,17.1477183
11003479085,3479,10,85,العبده,Aleabduh,17.1391034,42.5086909,42.5046386,17.1369914,42.510385,17.1419491
11003479086,3479,10,86,حلة ابراهيم عيسى,Hulat Iibrahim Eisaa,17.1472373,42.5143572,42.5060666,17.1420094,42.5187372,17.1586246
11003479087,3479,10,87,الرجيع,Al Rajie,17.1422898,42.5139164,42.5094747,17.1376379,42.521934,17.1486038
11003479089,3479,10,89,الأثلة,Al Athlah,17.1748086,42.5163446,42.5092501,17.1635683,42.5261817,17.1774264
11003479090,3479,10,90,زربه,Zarabah,17.1099092,42.5389831,42.5350074,17.1044436,42.5446537,17.1151813
11003479091,3479,10,91,الجديين,Al Jidiayn,17.1142384,42.5741119,42.5615893,17.1067046,42.583301,17.1191882
11003479092,3479,10,92,شيبان,Shayban,17.1246819,42.5652164,42.562572,17.1224588,42.5675711,17.1271454
11003479093,3479,10,93,الحجرين,Alhajarayn,17.1175919,42.558055,42.5515132,17.1142347,42.5650032,17.1285044
11003479094,3479,10,94,زباره الجديين,Zubarah Al Jidyeen,17.1204459,42.5776454,42.5699635,17.1172933,42.5850457,17.1287662
11003479095,3479,10,95,حله محمد عيسى,Halah Muhamad Eisa,17.1269252,42.5919575,42.5862904,17.1227944,42.5959784,17.1299182
11003479096,3479,10,96,حله العقيبي,Halah Aleaqibiu,17.1414478,42.5852879,42.5822925,17.1399217,42.5877186,17.1437999
11003479097,3479,10,97,حله الحو تين,Halah Alhawa Tyn,17.1374166,42.6036612,42.6025216,17.1340845,42.6083707,17.1408254
11003479098,3479,10,98,حله الصهلولي,Halah Al Sahluli,17.1416031,42.6020372,42.5987122,17.139825,42.6038203,17.1428216
11003479099,3479,10,99,حله مشاري,Halah Mishary,17.1463077,42.5996755,42.5912066,17.1407756,42.6078026,17.14954
11003479100,3479,10,100,حله الحكمى,Halah Al Hukmaa,17.1583339,42.5785821,42.5761297,17.1568656,42.5802208,17.1600147
11003479101,3479,10,101,حله عبدالله قبع,Halah Abdullah Qabea,17.1574808,42.5736715,42.570774,17.1548412,42.5760414,17.1591866
11003479102,3479,10,102,حله الكلابيه,Halah Al Kalabih,17.1510485,42.572211,42.567419,17.1480539,42.5756343,17.1539636
11003479103,3479,10,103,حله بن علوان,Halah Bin Alwaan,17.1468887,42.5659397,42.5612686,17.1420715,42.5695193,17.148538
11003479104,3479,10,104,حلة المكي,Hulat Al Makki,17.1538932,42.5612925,42.5572069,17.1510671,42.5647264,17.1567985
11003479105,3479,10,105,حله ابو مرعي,Halah Abu Marei,17.1708007,42.5720029,42.5710671,17.1698692,42.5730417,17.171274
11003479106,3479,10,106,حله عطيه,Halah Attieh,17.1705693,42.5766295,42.573823,17.165339,42.5802039,17.1732194
11003479107,3479,10,107,الخضراء,Al Khadraa,17.1767541,42.581219,42.5776296,17.173202,42.5829656,17.1810089
11003479108,3479,10,108,الجمالة,Al Jammalah,17.1821362,42.5786616,42.5717935,17.1783201,42.5823327,17.1855342
11003479109,3479,10,109,الدحيقي,Al Daheeqi,17.1620937,42.6000201,42.5979611,17.1616412,42.6012659,17.1633316
11003479110,3479,10,110,قرية الجوابره,Qaryat Al Jawabirih,17.1664662,42.6028689,42.6012643,17.1653676,42.6040721,17.1679283
11003479111,3479,10,111,الزقله,Al Zaqlah,17.1918981,42.4862608,42.4822878,17.1882639,42.4902337,17.1955324
11003479112,3479,10,112,نورة,Nurah,17.1935331,42.5016621,42.4939006,17.1888374,42.5046851,17.1982684
11003479113,3479,10,113,جميما,Jameema,17.20403,42.5145372,42.5074467,17.1964265,42.5194484,17.2076709
11003479114,3479,10,114,المحاصيه,Al Mahasih,17.2149365,42.524153,42.5181162,17.2105385,42.5408694,17.2276163
11003479115,3479,10,115,الجاره القديمه,Al Jarah Al Qadiumah,17.2119317,42.5478238,42.5446604,17.2092751,42.5536601,17.2159185
11003479116,3479,10,116,الزينيه,Al Ziniyah,17.2188565,42.5518487,42.5500744,17.2175664,42.5543517,17.2207159
11003479117,3479,10,117,حلة علي بن موسى,Hulat Ali Bin Musa,17.2104128,42.5651745,42.5599349,17.2086801,42.5673068,17.2135525
11003479118,3479,10,118,الصامخ,Al Samikh,17.1985539,42.5601828,42.5533836,17.1940832,42.5675038,17.203029
11003479119,3479,10,119,الشقافه والمصاوفة,Al Shiqafah Wal Musawafa,17.208321,42.4809983,42.4766337,17.2046637,42.4857048,17.2132022
11003479120,3479,10,120,الكلبه,Al Kalabah,17.2339585,42.4688546,42.4611358,17.2248555,42.4733497,17.2398332
11003479121,3479,10,121,الفصاله والدغاريه,Al Fisalah Wal Dagharih,17.2264257,42.4578795,42.4469255,17.2200828,42.466356,17.2359309
11003479122,3479,10,122,الحوامضه جحيش,Al Hawamidah Jahish,17.2437208,42.4685023,42.461112,17.2384254,42.4794687,17.2540803
11003479123,3479,10,123,الشعافه,Al Shaeafah,17.2674027,42.4291966,42.4265003,17.259626,42.4353488,17.2738222
11003479124,3479,10,124,ابوالمقره,Abu Al Maqrah,17.2608276,42.4541998,42.4488344,17.2560029,42.459565,17.2656523
11003479125,3479,10,125,ام الشباقاء,Umm Al Shibaqa,17.2219951,42.6000293,42.5929176,17.2083011,42.6059727,17.2233698
11003479126,3479,10,126,اللخبصية,Al Lakhabsia,17.2033604,42.5996409,42.5918755,17.1985202,42.6118191,17.2129251
11003479127,3479,10,127,الشاخر,Al Shaakhir,17.2176733,42.5914992,42.5850503,17.212069,42.5950628,17.2256403
11003479128,3479,10,128,ابو السلع,Abu As Sala,17.2347242,42.6183367,42.5950183,17.2224993,42.6343021,17.2508034
11003479129,3479,10,129,الزيني,Al Zayni,17.0543427,42.5808174,42.574688,17.050526,42.5851784,17.0576217
11003479130,3479,10,130,العمارده,Al Amaridah,17.0373416,42.5944598,42.5896866,17.0346879,42.596428,17.0388285
11003479131,3479,10,131,الحواية,Al Hiwaya,17.0326995,42.5900433,42.5867329,17.0300335,42.593502,17.0364135
11003479132,3479,10,132,القصاده,Al Qasadah,17.0394247,42.5973863,42.592742,17.0376158,42.604535,17.0467144
11003479133,3479,10,133,النجابه و الجحاجح,Al Nijabah Wal Jahajih,17.0383126,42.6081733,42.6039586,17.0342008,42.6141516,17.0413253
11003479134,3479,10,134,العرجين,Al Arjeen,17.0398846,42.5817391,42.5708182,17.0269766,42.5909927,17.0522482
11003479135,3479,10,135,ابو الكرش,Abu Alkarsh,17.0702827,42.5620208,42.5554919,17.0576906,42.5672426,17.0726865
11003479136,3479,10,136,السداده,Alsidaduh,17.1208073,42.4756666,42.4737126,17.1192205,42.4776205,17.1223941
11003479137,3479,10,137,الرافعي,Al Rafie,17.1029571,42.6055372,42.6034425,17.0999484,42.6080478,17.1040243
11003525001,3525,10,1,حي السادلية,As Sadiliyah Dist.,16.9265462,42.8290178,42.8256416,16.9216459,42.8350357,16.9280991
11003525002,3525,10,2,حي الورود,Al Wurud  Dist.,16.9663542,42.8537713,42.838711,16.9601732,42.8664337,16.9766791
11003525003,3525,10,3,حي الصناعية,As Sinaiyah Dist.,16.9577292,42.8513136,42.8426554,16.9503881,42.8658287,16.9612919
11003525004,3525,10,4,حي القدس,Al Quds Dist.,16.9556453,42.8414283,42.8343794,16.9460026,42.8604405,16.9659303
11003525005,3525,10,5,حي الملك فهد,King Fahd Dist.,16.9581729,42.8315142,42.8136316,16.9521146,42.8370726,16.9629992
11003525006,3525,10,6,حي النهضة,An Nahdah Dist.,16.9670608,42.8332956,42.830957,16.9624593,42.838711,16.9692539
11003525007,3525,10,7,حي السلام,As Salam Dist.,16.9725863,42.8321841,42.8290696,16.9686143,42.8372222,16.9751718
11003525008,3525,10,8,حي الربيع,Ar Rabie Dist.,16.9760317,42.8303739,42.8222951,16.9738835,42.8345818,16.9843929
11003525009,3525,10,9,حي الزهور,Az Zuhur Dist.,16.9801342,42.8361612,42.8181231,16.9715641,42.8474419,16.9938794
11003525010,3525,10,10,حي النزهة,An Nuzhah Dist.,16.9741619,42.8413841,42.8361929,16.9659303,42.850003,16.9803311
11003525011,3525,10,11,حي الروضة,Ar Rawdah Dist.,16.9661156,42.8141676,42.809883,16.957756,42.8189803,16.9735243
11003525012,3525,10,12,حي الخالدية,Al Khalidiyah Dist.,16.9650961,42.8281367,42.8178327,16.9600262,42.8335034,16.9686143
11003525013,3525,10,13,حي النسيم,Al Naseem Dist.,16.9687573,42.8243535,42.8175734,16.9657274,42.830957,16.9727353
11003525014,3525,10,14,حي الاندلس,Al Andalus Dist.,16.9797333,42.8221873,42.8104736,16.9722399,42.8295866,16.9880228
11003525015,3525,10,15,حي الصفا,As Safa Dist.,16.9760788,42.8159636,42.8098789,16.9708812,42.8254362,16.9835913
11003525016,3525,10,16,حي العقدة,Al Uqdah Dist.,17.0025801,42.8054075,42.8026279,16.9965045,42.8127134,17.0085739
11003525017,3525,10,17,حي المريخية,Al Muraikhiyah Dist.,16.946984,42.7939715,42.7905714,16.9445275,42.7966915,16.9502703
